Supplier Name,Brand,MPN,Product name,Supplier stock,Supplier Cost
Rutronik,INFINEON,BSC011N03LSATMA1,"N-CH 30V 100V 1,1mOhm TDSON8",5000,0.6
Rutronik,INFINEON,SP000799130,N-CH 600V   2A 3300mOhm TO252-3,0,0.2055
Rutronik,INFINEON,SP000799132,N-CH 600V   2A 2000mOhm TO252-3,0,0.2482
Rutronik,INFINEON,BSC0901NSATMA1,"N-CH 30V 100A 1,9mOhm TDSON-8",10000,0.3883
Rutronik,INFINEON,TLE42662GHTMA2,LDO VREG 5V 0.12A SOT223-4,4000,0.9216
Rutronik,INFINEON,TLE42662GSV33HTMA2,LDO VREG 3.3V 0.12A SOT223-4,4000,1.21
Rutronik,INFINEON,BSC052N03LSATMA1,"N-CH 30V 57A 5,2mOhm TDSON-8",0,0.2913
Rutronik,INFINEON,KP229E3518XTMA1,"P-Sensor MAP ±4kPa 4,5V SMD",0,3.86
Rutronik,INFINEON,TLD1120ELXUMA1,LEDDr  40V 360mA PG-SSOP-14 SMD,0,0.5024
Rutronik,INFINEON,TLD1313ELXUMA1,LEDDr  28V 2.5A PG-DSO-8    SMD,0,0.6866
Rutronik,INFINEON,TLD2311ELXUMA1,LEDDr  40V 120mA PG-SSOP14,0,0.581
Rutronik,INFINEON,SP000810122,DEMOBOARD of the TLE7189F,0,794.01
Rutronik,INFINEON,SP000810846,N-CH  30V  90A    4mOhm TO251-3,0,0.2672
Rutronik,INFINEON,SP000810848,N-CH  30V  50A    5mOhm TO251-3,0,0.228
Rutronik,INFINEON,IPP062NE7N3GXKSA1,"N-CH  75V  80A  6,2mOhm TO220-3",0,0.9472
Rutronik,INFINEON,BSZ240N12NS3GATMA1,N-CH 120V 37A 24mOhm    S3O8,0,0.7959
Rutronik,INFINEON,BSC0909NSATMA1,"N-CH 34V 44A 7,7mOhm TDSON-8",0,0.1961
Rutronik,INFINEON,TLE49663KHTSA1,HallSwitch Latch,0,0.354
Rutronik,INFINEON,TLE82422LXUMA2,8xCH LS CONST.CUR LQFP-64,0,10.34
Rutronik,INFINEON,SP000840200,"P-CH -40V -80A 4,4mOhm TO220",0,0.962
Rutronik,INFINEON,BTS50201EKAXUMA1,HSS  20mOhm  18V SO14-47EP  SMD,10000,0.9105
Rutronik,INFINEON,IPL60R199CPAUMA1,"N-CH 600V 16,4A 199mOhm ThinPAK",0,1.49
Rutronik,INFINEON,IPL60R385CPAUMA1,N-CH 600V   9A  385mOhm ThinPAK,0,1.27
Rutronik,INFINEON,BSS223PWH6327XTSA1,"P-CH MOS-FET 0,39A 20V SOT323",108000,0.0341
Rutronik,INFINEON,FS150R07N3E4BOSA1,IGBT  650V  150A   EconoPACK3,0,114.35
Rutronik,INFINEON,XC2288H200F100LABKXUMA1,XC2200 1600K LQFP-144 125°C,0,33.41
Rutronik,INFINEON,XC2298H200F100LABKXUMA1,XC2200 1600K LQFP-176 125°C,1500,35.58
Rutronik,INFINEON,SP000845046,EVALBOARD BFP640ESD,0,19.06
Rutronik,INFINEON,SP000845052,EVALBOARD BFP740FESD,0,19.06
Rutronik,INFINEON,SP000845646,XE166 1600K LQFP-144 85°C,0,34.09
Rutronik,INFINEON,XC2224L20F66VAAKXUMA1,XC2200 160K VQFN-48 125°C,5000,5.27
Rutronik,INFINEON,XC2321D20F66VAAKXUMA1,XC2300 160K VQFN-48 125°C,0,5.43
Rutronik,INFINEON,TLE49611KXTSA1,HallSwitch Latch,0,0.2928
Rutronik,INFINEON,TLE49681LHALA1,HallSwitch Bipolar TO92,0,0.4959
Rutronik,INFINEON,TLE49613LHALA1,HallSwitch Latch TO92,0,0.4959
Rutronik,INFINEON,TLE49611LHALA1,HallSwitch Latch,0,0.4959
Rutronik,INFINEON,SP000848220,"N-CH 500V 18,5 190mOhm TO-220FP",0,0.7287
Rutronik,INFINEON,ICE3AR0680JZXKLA1,SMPS      PG-DIP-7          THT,0,1.35
Rutronik,INFINEON,FF300R07KE4HOSA1,Dual-IGBT Module 650V 300A 62mm,0,98.37
Rutronik,INFINEON,ICE3BR1765JXKLA1,SMPS      PG-DIP-8-6        THT,0,1.53
Rutronik,INFINEON,ICE3BR0665JXKLA1,SMPS      PG-DIP-8          THT,2000,1.33
Rutronik,INFINEON,SPW55N80C3FKSA1,N-CH 800V   55A  85mOhm TO247-3,960,8.79
Rutronik,INFINEON,SP000850502,CoolMOS 650V   7A 600mOhm FP220,0,0.7004
Rutronik,INFINEON,SP000850798,"N-CH 500V 24,8A 190mOhm TO-247",0,1.0858
Rutronik,INFINEON,IPP50R190CEXKSA1,"N-CH 500V 18,5A 190mOhm TO-220",21000,0.8622
Rutronik,INFINEON,IPP50R280CEXKSA1,N-CH 500V  13A 280mOhm TO-220,0,0.4757
Rutronik,INFINEON,IPP50R380CEXKSA1,"N-CH 500V 14,1A 380mOhm TO-220",100,0.4854
Rutronik,INFINEON,IGB20N60H3ATMA1,IGBT  600V  40A  1.95V  TO263-3,0,1.021
Rutronik,INFINEON,IKB20N60H3ATMA1,"IGBT  600V  40A  1,95V  TO263-3",0,1.36
Rutronik,INFINEON,IKP20N60H3XKSA1,IGBT  600V  20A  1.95V  TO220-3,0,1.17
Rutronik,INFINEON,IGW20N60H3FKSA1,IGBT  600V  40A  1.95V  TO247-3,0,1.32
Rutronik,INFINEON,IGB30N60H3ATMA1,IGBT  600V  60A   2.4V  TO263-3,0,1.68
Rutronik,INFINEON,IGW30N60H3FKSA1,IGBT  600V  60A  2.40V  TO247-3,510,1.87
Rutronik,INFINEON,IKW50N60H3FKSA1,IGBT  600V 100A  1.85V  TO247-3,0,2.82
Rutronik,INFINEON,BSC13DN30NSFDATMA1,N-CH 300V 16A 114mOhm TDSON-8,0,1.53
Rutronik,INFINEON,BSC010NE2LSIATMA1,"N-CH 25V 100A 1,05mOhm     SSO8",5000,0.9164
Rutronik,INFINEON,BSC0902NSIATMA1,"N-CH 30V 100A 2,8mOhm TDSON-8",0,0.3548
Rutronik,INFINEON,BSZ0901NSATMA1,N-CH 30V 145A 2mOhm TSDSON-8,0,0.4914
Rutronik,INFINEON,TC1767256F133HRADKFQMA1,TC1767 2048K  LQFP176  125°C,0,82.72
Rutronik,INFINEON,BTS50202EKAXUMA2,2xHSS  20mOhm 28V SO-14E    SMD,0,1.44
Rutronik,INFINEON,BTS50452EKAXUMA1,2xHSS  45mOhm 28V SO-14E    SMD,0,1.36
Rutronik,INFINEON,TLE5011FUMA1,Magneto Resistive Sensor,0,2.76
Rutronik,INFINEON,XC2220U4F40VAAKFUMA1,XC2200 32K VQFN-48 125°C,0,4.68
Rutronik,INFINEON,FF600R17ME4BOSA1,2-IGBT 1700V 600A EconoDual3Fit,0,278.39
Rutronik,INFINEON,IPG20N10S4L35ATMA1,Dual N-CH 100V 20A 29mOhm,0,0.6983
Rutronik,INFINEON,TLE7258DXUMA1,"LIN 1T/1R 0,02Mb/s TSON-8",0,0.745
Rutronik,INFINEON,SP000861698,N-CH 650V   6A  660mOhm TO263-3,0,0.7303
Rutronik,INFINEON,TC1782F320F180HRBAKXUMA1,TC1782 2560K  LQFP176  125°C,0,16.71
Rutronik,INFINEON,FZ1200R45HL3BPSA1,3-IGBT 4500V 1200A   IHM-B,0,5575.5
Rutronik,INFINEON,SP000862494,PN HalfBrigeDr 40V   SOP-14 SMD,0,1.0068
Rutronik,INFINEON,FS150R12KT4B9BOSA1,6-PACK 1200V 150A EconoPACK3Fit,0,171.85
Rutronik,INFINEON,IPB65R190C6ATMA1,"N-CH 650V 20,2A 190mOhm TO263-3",0,1.74
Rutronik,INFINEON,IPA65R190E6XKSA1,"N-CH 650V 20,2A 170mOhm TO220FP",0,1.53
Rutronik,INFINEON,FS50R07W1E3B11ABOMA1,6PACK 650V 50A 1.45V EasyPACK1B,0,39.5
Rutronik,INFINEON,FS75R07W2E3B11ABOMA1,6-PACK 650V 75A EasyPack,0,58
Rutronik,INFINEON,BTS50161EKBXUMA1,HSS 32mOhm 28V DSO-14-47-EP,0,1.35
Rutronik,INFINEON,BTS50081EKBXUMA1,HSS   8mOhm 28V   SO14-47EP SMD,0,1.67
Rutronik,INFINEON,BTS50101EKBXUMA1,HSS 10mOhm 12V PG-DSO-14-47EP,0,1.55
Rutronik,INFINEON,BTS50121EKBXUMA1,HSS  12mOhm  18V SO14-47EP  SMD,0,1.45
Rutronik,INFINEON,SP000865852,STARTER KIT XC2234L,0,117.91
Rutronik,INFINEON,IPD60N10S4L12ATMA1,"N-CH 100V 60A 0,012mOhm   TO252",0,0.6381
Rutronik,INFINEON,IPD90N10S4L06ATMA1,"N-CH 100V 90A   6,6mOhm   TO252",2500,0.8338
Rutronik,INFINEON,IPG20N10S4L22ATMA1,N-CH  100V  22mOhm  20A  SON-8,0,0.9072
Rutronik,INFINEON,ESD5V5U5ULCE6327HTSA1,ESD Protection 25kV 6A SC74,0,0.2323
Rutronik,INFINEON,TLE49063KHTSA1,HallSwitch Unipolar,0,0.2928
Rutronik,INFINEON,BSS119NH6327XTSA1,"N-CH MOS-FET 0,19A 100V SOT23",102000,0.0391
Rutronik,INFINEON,BSS123NH6327XTSA1,"N-CH MOS-FET 0,19A 100V SOT23",0,0.044
Rutronik,INFINEON,BSC014N04LSATMA1,"N-CH 40V 100A 1,1mOhm TDSON-8FL",5000,0.6284
Rutronik,INFINEON,ESD5V0L1B02VH6327XTSA1,ESD Protection 5V SC79-2-1,0,0.0929
Rutronik,INFINEON,FD300R07PE4B6BOSA1,IGBT Chop  650V 300A EconoPACK4,0,161.33
Rutronik,INFINEON,SP000875082,PROGRAMMING INTERFACE BOX,0,916.17
Rutronik,INFINEON,SP000875090,TLE4998 EVALBOARD,0,137.42
Rutronik,INFINEON,IPW65R080CFDAFKSA1,"N-CH 650V 43,3A 80mOhm TO247",2400,3.31
Rutronik,INFINEON,ISO1I811TXUMA1,8xHSS 200mOhm 45V TSSOP-48  SMD,0,3.33
Rutronik,INFINEON,ISO1I813TXUMA1,8xHSS 200mOhm 45V TSSOP-48  SMD,0,3.02
Rutronik,INFINEON,IPB17N25S3100ATMA1,N-CH 250V 17A 85mOhm TO263-3,0,1.32
Rutronik,INFINEON,IPD5N25S3430ATMA1,N-CH 250V 5A 370mOhm TO-252,0,0.7205
Rutronik,INFINEON,IPB64N25S320ATMA1,N-CH 250V 64A 20mOhm    TO263-3,0,4.19
Rutronik,INFINEON,IPB107N20NAATMA1,"N-CH 200V 88A 9,6mOhm D2PAK",0,4.67
Rutronik,INFINEON,SP000880282,MODULE ADAPTER BOARD IHM,0,150.86
Rutronik,INFINEON,FS100R17N3E4BOSA1,SIXPACK 1700V 100A EconoPACK3,0,131.9
Rutronik,INFINEON,TLF51801ELVXUMA1,DC-DC 10A D     PG-SSOP-14  SMD,0,1.69
Rutronik,INFINEON,IFX1050GVIOXUMA1,CAN 1T/1R 5V SO8            SMD,0,1.86
Rutronik,INFINEON,TLE9201SGAUMA1,H-Br 5A 28V SPI  DSO12-17   SMD,3000,2.7
Rutronik,INFINEON,BFP740FESDH6327XTSA1,NPN HF-Transistor TSFP-4-1,0,0.206
Rutronik,INFINEON,SP000890680,N-CH 650V 27A 420mOhm  TO263-3,0,1.003
Rutronik,INFINEON,BTS52004EKAXUMA1,4xHSS  200mOhm  12V  SO14 SMD,0,1.57
Rutronik,INFINEON,BSC0906NSATMA1,N-CH MOS-FET 63A 30V PG-TDSON-8,0,0.2
Rutronik,INFINEON,BSC009NE2LSATMA1,N-CH 25V 223A 0.9mOhm SuperSO8,0,0.7061
Rutronik,INFINEON,TLE4997E0400XALA1,HallLinear Analog Position Sens,0,1.7
Rutronik,INFINEON,IPP65R110CFDAAKSA1,"N-CH 650V 31,2A 110mOhm TO220-3",0,4.15
Rutronik,INFINEON,SP000895352,USB KIT for Eval. of XC2000,0,58.36
Rutronik,INFINEON,ICE2QR0665ZXKLA1,SMPS      PG-DIP-8          THT,0,1.36
Rutronik,INFINEON,TLE7244SLXUMA2,8xLSS 290mA 41V SSOP-24-7   SMD,0,2.05
Rutronik,INFINEON,SP000898654,N-CH 650V  16A  250mOhm TO252-3,0,1.32
Rutronik,INFINEON,1ED020I12B2XUMA1,1xIGBTDr 1200V 2A  SO16-15  SMD,1000,2.23
Rutronik,INFINEON,TLE4997A8XUMA1,HallLinear Analog Single Sensor,0,1.79
Rutronik,INFINEON,TLE4997A8DXUMA1,HallLinear Analog REDUNDANT,0,2.87
Rutronik,INFINEON,TLE4998P8XUMA1,HallLinear PWM,0,1.93
Rutronik,INFINEON,TLE4998S8DXUMA1,TLE4998S8D Linear Hall sensor,0,3.07
Rutronik,INFINEON,T533N80TOHXPSA1,Phase Control THYRISTOR 8000V,0,4578.1
Rutronik,INFINEON,ICE2QR1765GXUMA1,Quasi-Resonant 650V CoolSET PG-DSO-12,0,1.66
Rutronik,INFINEON,IKW75N60H3FKSA1,IGBT  600V  75A   2.0V  TO247-3,30,5.77
Rutronik,INFINEON,ICE2QR4765GXUMA1,SMPS      PG-DSO-12         SMD,0,0.9391
Rutronik,INFINEON,ICE2QR0665GXUMA1,SMPS 650V PG-DSO16/12       SMD,0,1.94
Rutronik,INFINEON,BSC036NE7NS3GATMA1,"N-CH  75V 100A  3,6mOhm TDSON-8",40000,1.19
Rutronik,INFINEON,BSC046N10NS3GATMA1,"N-CH 100V 100A 4,6mOhm TDSON-8",0,1.2
Rutronik,INFINEON,TLE49613MXTSA1,HallSwitch Latch SOT23      SMD,0,0.2659
Rutronik,INFINEON,TLE49643KXTSA1,HallSwitch Unipolar SC59-3  SMD,0,0.2928
Rutronik,INFINEON,BTS244ZE3062AATMA2,LSS  13mOhm 55V TO263-5     SMD,0,3.56
Rutronik,INFINEON,BTS247ZE3062AATMA2,LSS  18mOhm 55V TO263-5-2   SMD,0,3.3
Rutronik,INFINEON,BTS282ZE3180AATMA2,"LSS NCH 6,5mOhm49V TO263-7-1",17000,3.72
Rutronik,INFINEON,TLE7258SJXUMA1,"LIN 1T/1R 22V 0,02Mb/s DSO8 SMD",0,0.7877
Rutronik,INFINEON,TLE5009E2000FUMA1,Magneto Resistive Sens. Analog,0,1.49
Rutronik,INFINEON,TLE5009E2010FUMA1,Magneto Resistive Sens. Analog,0,1.35
Rutronik,INFINEON,TLE5009E1010FUMA1,Magneto Resistive Sens. Analog,0,1.72
Rutronik,INFINEON,IPP060N06NAKSA1,"N-CH 60V 45A 5,2mOhm TO220-3",0,0.5869
Rutronik,INFINEON,IPP029N06NAKSA1,"N-CH 60V 100A 2,7mOhm TO-220",0,0.7997
Rutronik,INFINEON,IPP020N06NAKSA1,N-CH 60V 120A 2mOhm     TO220-3,0,1.32
Rutronik,INFINEON,IPB014N06NATMA1,"N-CH 60V 180A 1,4mOhm TO263-7",0,1.74
Rutronik,INFINEON,IPB010N06NATMA1,N-CH  60V 180A    1mOhm TO263-7,4000,3.24
Rutronik,INFINEON,BSC028N06NSATMA1,N-CH   60V  100A  2.8mOhm SON-8,10000,1.0535
Rutronik,INFINEON,BSZ042N06NSATMA1,"N-CH  60V  40A  4,2mOhm  S308",15000,0.6234
Rutronik,INFINEON,BSS214NWH6327XTSA1,"P-CH MOS-FET 1,5A 20V SOT323",0,0.0445
Rutronik,INFINEON,BSS816NWH6327XTSA1,"N-CH 20V 1,4A 107mOhm at 2,5V",0,0.0452
Rutronik,INFINEON,BSS84PWH6327XTSA1,"P-CH MOS-FET 0,17A 60V SOT323",594000,0.0365
Rutronik,INFINEON,SN7002WH6327XTSA1,"N-CH MOS-FET 0,23A 60V SOT323",0,0.0382
Rutronik,INFINEON,2N7002DWH6327XTSA1,"N+N-CH 60V 0,3A 3000mOhm SOT363",0,0.0452
Rutronik,INFINEON,BSD235CH6327XTSA1,"N+P CHAN. 0,95/0,53A 20V SOT363",159000,0.0755
Rutronik,INFINEON,BSD235NH6327XTSA1,"N+N CHAN. 0,95A 20V SOT363",9000,0.0702
Rutronik,INFINEON,BSD840NH6327XTSA1,"N+N CHAN. 0,88A 20V SOT363",0,0.0674
Rutronik,INFINEON,BSD316SNH6327XTSA1,"N-CH 30V 1,4A 120mOhm SOT-363",6000,0.0592
Rutronik,INFINEON,BSV236SPH6327XTSA1,"P-CH 20V 1,5A 131mOhm at 4,5V",0,0.0776
Rutronik,INFINEON,BSS159NH6327XTSA2,N-CH DepletionMOSFET 60V SOT23,6000,0.1031
Rutronik,INFINEON,BSS138NH6327XTSA2,"N-CHAN.-MOS-FET 0,23A 60V SOT23",144000,0.0391
Rutronik,INFINEON,BSS127H6327XTSA2,"N-CH SIPMOS 0,023A 600V SOT23",24000,0.0744
Rutronik,INFINEON,BSS126H6327XTSA2,N-CH DepletionMOSFET 600V SOT23,3000,0.1202
Rutronik,INFINEON,IKW60N60H3FKSA1,"IGBT  600V  60A  1,85V  TO247-3",0,4.31
Rutronik,INFINEON,1ED020I12F2XUMA1,Single-DRIVER 2A 1200V  DSO-16,0,2.25
Rutronik,INFINEON,1ED020I12BTXUMA1,Single-DRIVER 2A 1200V  DSO-16,0,2.67
Rutronik,INFINEON,2ED020I12F2XUMA1,2xIGBTDr 2A 1200V DSO36-58  SMD,0,4.96
Rutronik,INFINEON,TLE8888QKXUMA1,Engine Machine System IC LQFP-100,0,10.78
Rutronik,INFINEON,1ED020I12FXUMA2,1xIGBTDr 1200V 2A DSO-16    SMD,0,4.81
Rutronik,INFINEON,TLE49611MXTSA1,HallSwitch Latch SOT23      SMD,0,0.2659
Rutronik,INFINEON,TLE49641MXTSA1,HallSwitch Latch SOT23      SMD,0,0.2659
Rutronik,INFINEON,TLE49642MXTSA1,HallSwitch Latch SOT23      SMD,0,0.2659
Rutronik,INFINEON,TLE49681MXTSA1,HallSwitch Bipolar SOT23    SMD,0,0.2659
Rutronik,INFINEON,BSS138NH6433XTMA1,"N-CH 60V 0,23A 3500mOhm SOT-23",10000,0.0402
Rutronik,INFINEON,BSS138WH6327XTSA1,"N-CHAN.MOS-FET 0,28A 60V SOT323",9000,0.0391
Rutronik,INFINEON,SN7002NH6433XTMA1,"N-CH MOS-FET 0,2A 60V SOT23",80000,0.032
Rutronik,INFINEON,BSD223PH6327XTSA1,"P+P CH.MOS-FET 0,39A 20V SOT363",60000,0.0587
Rutronik,INFINEON,BSS84PH6433XTMA1,"P-CH MOS-FET 0,17A 60V SOT23",0,0.0475
Rutronik,INFINEON,BSC016N06NSATMA1,MOSFET  60V 100A  1.6mOHM SON-8,10000,1.2
Rutronik,INFINEON,BSC014N06NSATMA1,"N-CH 60V 100A 1,45mOhm TDSON-8",5000,1.19
Rutronik,INFINEON,BFP780H6327XTSA1,"NPN RF-Trans 6,1V 120mA SOT343",0,0.84
Rutronik,INFINEON,6EDL04N02PRXUMA1,3Ph-GATE-Drv 200V TSSOP-28  SMD,0,1.7
Rutronik,INFINEON,6EDL04I06NTXUMA1,3Ph-IGBT-Dr 600V   DSO28,1000,2.04
Rutronik,INFINEON,6EDL04I06PTXUMA1,3Ph-GATE-Drv  600V  DSO-28  SMD,0,2.43
Rutronik,INFINEON,6EDL04N06PTXUMA1,3Ph-Gate-Dr 600V  TSSOP-28  SMD,0,2.43
Rutronik,INFINEON,IPD65R660CFDAATMA1,N-CH 650V 6A 660mOhm    TO252-3,0,0.9059
Rutronik,INFINEON,IPB65R190CFDAATMA1,N-CH 650V  18A  190mOhm TO263-3,0,2.3
Rutronik,INFINEON,IPB65R150CFDAATMA1,"N-CH 650V 22,4A 135mOhm TO263",0,2.8
Rutronik,INFINEON,BSC010N04LSATMA1,N-CH 40V 100A 1mOhm TDSON-8 FL,0,0.7397
Rutronik,INFINEON,IPW65R019C7FKSA1,"N-CH 650V 19mOhm 57,9A TO247-3",0,12.38
Rutronik,INFINEON,IPD65R190C7ATMA1,N-CH 750V 13A 168mOhm TO252-3,0,1.51
Rutronik,INFINEON,BSS214NH6327XTSA1,"N-CHAN.-MOS-FET 1,5A 20V SOT23",0,0.0462
Rutronik,INFINEON,BSS215PH6327XTSA1,"P-CHAN.-MOS-FET 1,5A 20V SOT23",33000,0.071
Rutronik,INFINEON,BSS306NH6327XTSA1,"N-C 30V 2,3A 44mOhm SOT-23",9000,0.0722
Rutronik,INFINEON,BSS308PEH6327XTSA1,"P-CHANNEL-FET 2,1A 30V SOT23",141000,0.0765
Rutronik,INFINEON,BSS314PEH6327XTSA1,"P-CHAN.-FET+ESD 1,5A 30V SOT23",0,0.0594
Rutronik,INFINEON,BSS315PH6327XTSA1,"P-CHANNEL-FET 1,5A 30V SOT23",0,0.069
Rutronik,INFINEON,BSS316NH6327XTSA1,"N-CHAN.-MOS-FET 1,4A 30V SOT23",0,0.0422
Rutronik,INFINEON,BSS670S2LH6327XTSA1,"N-CHANNEL-FET 0,54A 55V SOT23",24000,0.0437
Rutronik,INFINEON,BSS806NH6327XTSA1,"N-CHAN.-MOS-FET 2,3A 20V SOT23",3000,0.0599
Rutronik,INFINEON,BSS205NH6327XTSA1,"N-CH MOS-FET 2,5A 20V SOT23",0,0.058
Rutronik,INFINEON,2N7002H6327XTSA2,"N-CH MOS-FET 0,3A 60V SOT23",21000,0.0288
Rutronik,INFINEON,BSS7728NH6327XTSA2,"N-CH MOSFET 0,2A 60V SOT-23",0,0.0434
Rutronik,INFINEON,BSS84PH6327XTSA2,"P-CH MOS-FET 0,17A 60V SOT23",60000,0.0496
Rutronik,INFINEON,SN7002NH6327XTSA2,"N-CH MOS-FET 0,2A 60V SOT23",39000,0.0369
Rutronik,INFINEON,IPW65R045C7FKSA1,"N-CH 650V 45mOhm 46,9A TO247-3",480,4.95
Rutronik,INFINEON,IPP65R045C7XKSA1,N-CH 700V 46A 40mOhm TO-220,0,5.84
Rutronik,INFINEON,IPP65R190C7FKSA1,N-CH 650V 13A 190mOhm   TO220,0,1.21
Rutronik,INFINEON,IPD65R225C7ATMA1,N-CH 650V 11A 225mOhm   TO252,0,0.9079
Rutronik,INFINEON,IPP65R225C7XKSA1,N-CH 650V 11A 199mOhm TO220-3,0,1.0699
Rutronik,INFINEON,6ED003L06F2XUMA1,3Ph-GATE-Dr 600V  SO-28     SMD,0,2.17
Rutronik,INFINEON,TLE49631MXTSA1,HallSwitch Latch SOT23      SMD,0,0.2039
Rutronik,INFINEON,F3L300R12ME4B22BOSA1,IGBT  1200V  450A  EconoDUAL3,0,265
Rutronik,INFINEON,F3L300R12ME4B23BOSA1,IGBT  1200V  300A  EconoDUAL3,0,265
Rutronik,INFINEON,SP000931528,"N-CH 650V 2,4A 2000mOhm TO251-3",0,0.285
Rutronik,INFINEON,SP000931530,"N-CH 650V 3,2A 1400mOhm TO251-3",0,0.3283
Rutronik,INFINEON,F450R07W1H3B11ABOMA1,MODUL 650V 25A EasyPACK,0,39.54
Rutronik,INFINEON,BSC0925NDATMA1,"DUAL N-CH 30V 40A 4,2mOhm",0,0.3512
Rutronik,INFINEON,BSC0923NDIATMA1,DUAL N-CH 30V 40A TISON-8,0,0.4904
Rutronik,INFINEON,TLE7183QUXUMA2,3Ph-Drv  28V 30kHz  TQFP-48 SMD,0,4.2
Rutronik,INFINEON,ICE2QR0665XKLA1,SMPS      PG-DIP-8          THT,0,1.93
Rutronik,INFINEON,ICE3B0565XKLA1,SMPS      PG-DIP-8          THT,0,1.27
Rutronik,INFINEON,IPG20N04S412AATMA1,"2N-CH 40V 20A 12,2mOhm TDSON-8",95000,0.3384
Rutronik,INFINEON,SP000938316,CAN 1T/1R 5V SO8            SMD,0,2.55
Rutronik,INFINEON,BSS123NH6433XTMA1,"N-CH 100V 0,19A 2,4Ohm SOT-23",10000,0.0437
Rutronik,INFINEON,IKD06N60RFATMA1,"IGBT 600V 6A 2,2V       TO252-3",0,0.6368
Rutronik,INFINEON,IKD10N60RFATMA1,"IGBT 600V 20A 2,5V TO252",2500,0.8409
Rutronik,INFINEON,IKD15N60RFATMA1,"IGBT 600V 15A 2,2V       TO-252",0,0.7721
Rutronik,INFINEON,FF1200R17KP4B2NOSA2,2-IGBT 1700V 1200A   IHM,0,1480.1
Rutronik,INFINEON,FF800R17KP4B2NOSA2,Dual-IGBT 1700V 800A IHM-A,0,1230.39
Rutronik,INFINEON,KP226N3622XTMA1,P-Sensor Turbo MAP Analog ATV,0,3.86
Rutronik,INFINEON,TVS3V3L4UE6327HTSA1,ESD Protection 30kV 20A SC74,0,0.2789
Rutronik,INFINEON,BGA725L6E6327FTSA1,SiGe Low noise amplifier GNSS,0,0.1939
Rutronik,INFINEON,BSL372SNH6327XTSA1,N-CH 100V 2A 151mOhm TSOP6,0,0.242
Rutronik,INFINEON,IKD03N60RFATMA1,"IGBT 600V 5A 2,5V TO252",0,0.4792
Rutronik,INFINEON,IKD04N60RFATMA1,"IGBT 600V 4A 2,2V TO252",0,0.5441
Rutronik,INFINEON,BFP840ESDH6327XTSA1,NPN RF-Trans.1.8V 35mA  SOT343,0,0.2249
Rutronik,INFINEON,BFP842ESDH6327XTSA1,"NPN RF-Trans 3,25V 40mA SOT343",0,0.2249
Rutronik,INFINEON,SP000946462,P-Sensor Analog Turbo MAP ATV,0,3.32
Rutronik,INFINEON,TLE4286GHTSA1,LDO VREG 5V 0.02A SCT595-5,0,0.5839
Rutronik,INFINEON,TLE4296GV33HTSA1,LDO VREG 3.3V 0.03A SCT595-5,0,0.719
Rutronik,INFINEON,TLE4296GV50HTSA1,LDO VREG 5V 0.03A SCT595-5,0,0.719
Rutronik,INFINEON,TLE4295GV50HTSA1,LDO VREG 5V 30mA SCT595-5,0,0.8068
Rutronik,INFINEON,TLE4295GV33HTSA1,LDO VREG 3.3V 30mA SCT595-5,3000,0.8068
Rutronik,INFINEON,IPB240N03S4LR8ATMA1,"N-CH 30V 240A 0,76mOhm TO263-7",0,2.35
Rutronik,INFINEON,IPD65R1K4CFDBTMA1,"N-CH 650V 2,8A 1400mOhm TO252-3",0,0.5154
Rutronik,INFINEON,BSC010N04LSIATMA1,"N-CH 40V 100A 1,05mOhm     SSO8",0,1.16
Rutronik,INFINEON,BSC014N04LSIATMA1,"N-CH 40V 100A 1,45Ohm   TDSON-8",5000,0.7415
Rutronik,INFINEON,ILD6150XUMA1,LEDDr BUCKBO 60V 1.5A PG-DSO-8,0,1.21
Rutronik,INFINEON,ICE2A280ZXKLA1,SMPS      PG-DIP-8          THT,0,1.52
Rutronik,INFINEON,BTS41K0SMENHUMA1,HSS NMOS  1Ohm 60V SOT223-4 SMD,0,0.8451
Rutronik,INFINEON,BTS50162EKAXUMA1,2xHSS 16mOhm 18V   DSO14    SMD,0,1.72
Rutronik,INFINEON,TLE7233EMXUMA1,4xLSS 0.47A 41V SSOP-24-4     SMD,0,1.41
Rutronik,INFINEON,IPP040N06NAKSA1,N-CH 60V 80A 4mOhm      TO220-3,0,0.645
Rutronik,INFINEON,IGD06N60TATMA1,"IGBT 600V 6A 1,5V       TO252-3",0,0.4537
Rutronik,INFINEON,BSZ15DC02KDHXTMA1,"N+P CH -20/20V -3.2/5,1A",80000,0.452
Rutronik,INFINEON,FZ400R65KE3NOSA1,"IGBT 6500V 400A 3,0V A-IHV130-361",0,2048.04
Rutronik,INFINEON,IPI029N06NAKSA1,"N-CH 60V 100A 2,9mOhm TO262-3",0,0.692
Rutronik,INFINEON,IPD053N06NATMA1,"N-CH  60V  45A  5,3mOhm TO252-3",2500,0.5191
Rutronik,INFINEON,IPB057N06NATMA1,N-CH 60V 45A 4.9mOhm TO263-3,0,0.5671
Rutronik,INFINEON,IPB026N06NATMA1,"N-CH 60V 100A 2,3mOhm D2PAK",4000,0.9613
Rutronik,INFINEON,SP000963328,XMC4500 Standard Human Interfac,0,106
Rutronik,INFINEON,SP000963330,XMC4500 Ethernet/CAN/RS485,0,94.09
Rutronik,INFINEON,SP000963332,XMC4500 Automation I/O Satellit,0,94.09
