ASIN,Brand,Est. Monthly Revenue,Price,FBA Sellers,Est. Monthly Units Sold,Amazon In-Stock Rate,UPC,Part Number,Product name,Bought in past month,Reviews: Rating,Reviews: Review Count,Buy Box: Current,Buy Box Seller,FBA Fees:,Referral Fee based on current Buy Box price,"Count of retrieved live offers: New, FBA",Product Codes: EAN,Product Codes: UPC,Product Codes: PartNumber
B07Z5FH1T2,Garmin,0,549.95,0,0,0,786513647023,010-02157-00-cr,"Garmin Fenix 6X Pro, Premium Multisport GPS Watch, features Mapping, Music, Grade-Adjusted Pace Guidance and Pulse Ox Sensors, Black (Renewed)",,4.4,219,549.95,Re-Com (96% A37FI61TFZMV1Y),4.66,44,0,0786513647023,786513647023,010-02157-00-cr
B09R6NFXT2,Garmin,,,,Not in SS,,,,Garmin QuickFit 20 Limestone Silicone Band,,2.4,4,47.9,Sports-and-Gadgets (97% AY1YC2BWA3QO7),3.68,7.66,2,0753759278441,"753759278441, 753759298036",010-13102-08
B019L2CF9G,Garmin,116.37,38.79,3,3,1,753759153199,010-11251-89,"Garmin Replacement Band, Forerunner 920XT, Blk/Slvr",,4.4,290,38.75,Sports&Outdoors (99% AQ6R6AAV380KH),3.06,6.2,3,"0753759161057, 0753759153199","753759153199, 753759161057",010-11251-89
B09R6X4DS6,Garmin,42.74,42.74,2,1,1,753759278571,010-13117-03,Garmin QuickFit 26 Moss Silicone Band,,4.6,58,49.9,Amazon,3.68,7.98,2,0753759278571,"753759278571, 753759304898",010-13117-03
B010XO3IS8,Garmin,,,,Not in SS,,,,Garmin etrex Touch 25,,3.4,63,249,A+DEALS (97% A11FGDW7UY6WC8),4.26,19.92,0,"0753759134136, 4560444061686, 0796793816729","796793816729, 753759134136",010-01325-00
B089MDBWGH,Garmin,,,,Not in SS,,,,"Garmin Fusion Signature Series 3, SG-F772W Classic White 7.7-inch Marine Speakers, a Brand",,5,4,359.99,Creative Audio (98% AJYZ22R6PYFT6),12.09,28.8,0,"0753759254841, 0753759254605","753759254841, 753759254605",010-02433-00
B0DJ3M9TT6,Garmin,269.99,269.99,1,1,0,703670687020,010-02839-02-cr,"Garmin Lily 2, Small and Stylish Smartwatch, Hidden Display, Patterned Lens, Up to 5 Days Battery Life, Tan (Renewed)",,,,269.99,Escape To Nature (100% AJ8MVEQQ9DH2X),4.26,21.6,0,0703670687020,703670687020,010-02839-02-cr
B0D9RWQLF4,Garmin,2000,250,1,8,0,703670541971,010-02665-01-cr,"Garmin Vivomove Trend, Stylish Hybrid Smartwatch, Long-Lasting Battery Life, Dynamic Watch Hands and Touchscreen Display, Ivory (Renewed), Adjustable",,5,2,259.99,Escape To Nature (100% AJ8MVEQQ9DH2X),4.01,20.8,0,0703670541971,703670541971,010-02665-01-cr
B0C2HKBZPK,Garmin,,,,Not in SS,,,,Garmin Silicone watchband Quickfit® 22,,5,1,109.99,Line Wolf (86% A9P5NVMW8BAO3),3.68,17.6,1,"0753759302887, 0753759313043","753759302887, 753759313043",010-13225-00
B0DH63BP11,Garmin,0,346.35,1,0,1,753759326333,010-02918-41,Garmin Fusion Apollo 10” LED Marine Subwoofer with Sports White Grille| AP-SL10SPW,,,,257.56,Less Is Always More ✱AUTHORIZED SELLER✱ (94% AL09J9CKIG9A),15.31,20.6,1,0753759326333,753759326333,010-02918-41
B092CVSHWL,Garmin,149.45,29.89,1,5,1,753759263713,010-12666-40,"Garmin Vivofit Jr 3 Accessory Band, Marvel Black Panther, (010-12666-40)",,4.4,50,29.99,Amazon,3.68,4.8,1,0753759263713,753759263713,010-12666-40
B0D9RWJYL5,Garmin,1609.93,229.99,1,7,0,703670541995,010-02665-00-cr,"Garmin Vivomove Trend, Stylish Hybrid Smartwatch, Long-Lasting Battery Life, Dynamic Watch Hands and Touchscreen Display, Black (Renewed), Adjustable",,3.1,3,229.99,Escape To Nature (100% AJ8MVEQQ9DH2X),4.01,18.4,0,0703670541995,703670541995,010-02665-00-cr
B0DK2G579D,Garmin,,,,Not in SS,,,,Garmin Huntview Plus Maps 2024/2025- Illinois,,,,88.99,"Outdoor Supply, Inc. (94% AHU5WPESX9RLT)",,,0,0753759349240,753759349240,
B0CXG9HJKG,Garmin,0,479.99,1,0,0,786513786111,010-02604-00-cr,"Garmin Descent™ G1, Rugged Dive Computer, Multiple Dive Modes, Activity Tracking, Slate Gray (Renewed)",,4,1,479.99,Escape To Nature (100% AJ8MVEQQ9DH2X),4.26,38.4,0,0786513786111,786513786111,010-02604-00-cr
B0CJZ46HH1,Garmin,0,244.78,1,0,0,019664111410,,"Garmin 010-02862-13 Vivoactive 5 Fitness Smartwatch, Orchid Bundle with Deco Essentials 2-Pack Screen Protector and 2 YR CPS Enhanced Protection Pack",,4.4,4,309.99,Beach Camera Same Day Shipping (96% A13BNE3P7C8THK),5.88,24.8,0,"0196641114104, 0019664111410","196641114104, 019664111410",
B0BLTRFB4C,Garmin,,,,Not in SS,,,,Garmin TacX Indoor Cycling Bundle with Floor Mat and Towel,,5,2,99.98,Amazon,,,1,,,
B0DG34V28V,Garmin,5649.85,1129.97,1,5,0,094148666440,010-02906-10_AG2,"Garmin Fenix 8 47MM Solar Sapphire GPS Multisport Smartwatch Carbon Gray DLC Titanium with Black Gray Silicone Band, Built-in LED Flashlight Bundle with Accessories",,,,1121.99,6ave (97% ALAQLAKJ574UN),6.16,96.72,0,0094148666440,094148666440,010-02906-10_AG2
B096T61KHP,Garmin,1719.55,343.91,1,5,1,753759282073,010-02667-00,"Garmin GC 14 Marine Camera, Monitor Above or Below Decks, Visibility in Low Light Up to 15 Meters",,3.7,3,343.26,Amazon,4.15,27.46,1,0753759282073,753759282073,010-02667-00
B0CJZ979GK,Garmin,2479.92,309.99,1,8,0,196641114043,FBAE1GRVIVOACT5W,"Garmin 010-02862-11 Vivoactive 5 Fitness Smartwatch, Ivory Bundle with Deco Essentials 2-Pack Screen Protector and Tech Smart USA Fitness & Wellness Suite",,4.3,16,309.99,Beach Camera Same Day Shipping (96% A13BNE3P7C8THK),3.79,24.8,1,0196641114043,196641114043,FBAE1GRVIVOACT5W
B09Q7Q738G,Garmin,5129.91,569.99,1,9,0,656942602729,010-02315-00-cr,"Garmin dēzl OTR1000, 10-inch GPS Truck Navigator, Easy-to-read Touchscreen Display, Custom Truck Routing and Load-to-dock Guidance (Renewed)",,4.5,86,569.99,Escape To Nature (100% AJ8MVEQQ9DH2X),7.19,45.6,0,0656942602729,656942602729,010-02315-00-cr
B0DK3XN74F,Garmin,,,,Not in SS,,,,"Garmin Alpha 300 Handheld Advanced Tracking and Training System for Hunting Dogs with 4x Garmin Alpha TT25 Dog Collars, GPS + Field Bag + Accessories",,,,2243.95,6ave (97% ALAQLAKJ574UN),12.65,186.47,0,0094148675220,094148675220,010-02807-50-AG2
B07RD8GPD2,Garmin,0,39.15,3,0,1,753759227340,010-11251-1W,Garmin Quick Release Band - Berry,,4.4,1262,39,Amazon,3.68,6.24,3,0753759227340,"753759227340, 753759243609",010-11251-1W
B0BRBKRQLF,Garmin,7703.6,1540.72,1,5,0.017,753759285203,010-01740-50,"Garmin 010-01740-50 GPSMAP 1042xsv Without Transducer - 10"", Navionics+, SideVu, ClearVu and Traditional Chirp",,5,1,1599.99,ShipSound (98% A36YHT1CK05Z2S),17.21,128,1,0753759285203,753759285203,010-01740-50
B0D9SQKJ8D,Garmin,1749.93,249.99,1,7,0,703670542701,010-02665-02-cr,"Garmin Vivomove Trend - Cream Gold Stainless Steel Bezel with French Gray Case & Silicone Band (Renewed), Adjustable",,4.8,5,249.99,Escape To Nature (100% AJ8MVEQQ9DH2X),4.26,20,1,0703670542701,703670542701,010-02665-02-cr
B0BRBNM2QL,Garmin,11389.35,2277.87,1,5,0.012,753759285227,010-01741-50,"Garmin 010-01741-50 GPSMAP 1242xsv Without Transducer - 12"", Navionics+, SideVu, ClearVu and Traditional Chirp",,5,1,2299.99,Pro Anglers Choice (77% A2Y91OL9JVE725),14.17,184,0,0753759285227,753759285227,010-01741-50
B09V83NMMW,Garmin,5999.13,352.89,1,17,0,196641011557,E99GRINREACHMIN2R,"Garmin 010-02602-00 inReach Mini 2 Portable Satellite Communicator/GPS Navigator, Flame Red Bundle with 2 YR Premium Extended Service Protection Plan",,4.4,13,404.95,Web Offers (98% A1DX3A7J4BF3GC),5.88,32.4,0,0196641011557,196641011557,E99GRINREACHMIN2R
B08BNTB6MB,Garmin,1113,159,0,7,0,840133928808,CRTE1GRFR45KRB,Garmin 010-N2156-05 Forerunner 45 GPS Heart Rate Monitor Running Smartwatch (Black) - (Renewed) with Tempered Glass Screen Protector,,4.5,65,159,INSPIRE DIGITAL (80% A358C11168OFWG),6.59,19.72,0,0840133928808,840133928808,CRTE1GRFR45KRB
B0992XMNK9,Garmin,521.02,521.02,1,1,0.554,753759283537,010-02536-10,Garmin GT36-TM and GT15M-IH Transducer Bundle,,5,1,524.66,Less Is Always More ✱AUTHORIZED SELLER✱ (94% AL09J9CKIG9A),7.88,41.97,0,0753759283537,753759283537,010-02536-10
B0BDSQFZ82,Garmin,1799.96,449.99,4,4,1,753759304317,010-02602-30,"Garmin inReach® Mini 2 Marine Bundle, Compact Satellite Communicator, Portable Boating Handheld",,4.8,15,449.99,Certified Brands (97% A3OFPW0FX55M8T),5.48,36,4,"0753759304317, 0753759329075","753759329075, 753759304317",010-02602-30
B0CLTNV946,Garmin,2227.56,742.52,0,3,0,753759294229,010-02732-10,Garmin GT56UHD-TH Thru-Hull Mount Transducer,,,,740.14,Powersports911 (95% A37XXUG3ZCSOX0),8.92,59.21,0,"0753759294229, 8714895054711",753759294229,010-02732-10
B0DK3YSKZC,Garmin,8713.88,1244.84,1,7,0,094148675039,010-02807-50-AG2,Garmin Alpha 300i Handheld Advanced Tracking and Training System with inReach Satellite Technology Bundle with Garmin Dog Collar Alpha TT25 Tracker and Training Collar with GPS and Accessories,,,,1223.98,6ave (97% ALAQLAKJ574UN),7.08,97.92,0,0094148675039,094148675039,010-02807-50-AG2
B0DRW9QQJJ,Garmin,3599.97,1199.99,5,3,0.726,753759352219,010-03394-00,"Garmin Alpha® XL, in-Vehicle Dog Tracking GPS Navigator, Track and Train Up to 20 Dogs, Pairs Directly to Your Compatible Dog Collars and Handhelds",,,,1151.99,Amazon,7.43,92.16,5,0753759352219,753759352219,010-03394-00
B00DG6ZKIC,Garmin,316.25,28.75,1,11,0.982,712038583003,010-12043-10,Garmin Wireless Backup Camera Extention,,4.4,343,29.99,Amazon,4.99,2.4,1,0753759112493,"753759110338, 753759112493, 712038583003",010-12043-10
B000V2PO30,Garmin,148.12,37.03,1,4,1,753759099459,010-11425-04,Garmin 010-11425-04 Right-Angle Transducer Power Cable - 2',,4.7,16,39.99,Amazon,4.15,6,1,0753759099459,753759099459,010-11425-04
B0B4ZSGSQW,Garmin,,,,Not in SS,,,,"Garmin Forerunner 745, GPS Running Watch, Detailed Training Stats and On-Device Workouts, Essential Smartwatch Functions, Whitestone (Renewed)",,5,2,249.99,Escape To Nature (100% AJ8MVEQQ9DH2X),4.01,27,0,0656942862185,656942862185,010-02445-03-cr
B09TG4X5JW,Garmin,0,39.99,1,0,0.945,753759281854,010-11251-9S,"Garmin Replacement Band, Quick Release 20mm, Monterra Grey",,4.6,195,39.99,Amazon,3.68,6.4,1,"0753759281854, 0753759307868","753759281854, 753759307868",010-11251-9S
B0DK3W64TM,Garmin,,,,Not in SS,,,,"Garmin Approach S70 42MM GPS Golf Fitness Tracker Premium Smartwatch for Men, Lightweight 1.2"" Touchscreen AMOLED Display and 42000 Preloaded Courses -Gray- Garmin Watches for Men",,,,614.95,6ave (97% ALAQLAKJ574UN),7.19,49.2,0,0094148674872,094148674872,010-02746-001-AG2
B07413X1MC,Garmin,,,,Not in SS,,,,Garmin GDL 51 Portable SiriusXM Receiver,,2.6,9,795,Gulf Coast Avionics Corp. (97% ADLJ1WDSSUUMG),4.01,70.6,1,0753759190248,753759190248,010-01561-40
B07QPP771B,Garmin,510.64,255.32,0,2,0,723548766039,010-01988-00-cr,"Garmin Fenix 5 Plus Premium Multisport GPS Smartwatch with Color TOPO Maps, Heart Rate Monitoring, Music and Garmin Pay with Black Band (Renewed)",,4.2,230,249.99,R3NEW (85% A1BLA4PO74TMAU),5.1,20,0,0723548766039,723548766039,010-01988-00-cr
B0DLHZNJ45,Garmin,0,134.11,0,0,0,196271861874,KR-12V-36WPD_K74,Garmin Dash Cam Mini 3 Ultra-Compact 1080p Camera with 140-Degree Field of View (Black) Bundle with Dash Camera Accessory (2 Items),,2.5,2,149.99,Focus Camera LLC (97% AXCB29L39I26U),5.52,12,0,0196271861874,196271861874,KR-12V-36WPD_K74
B09NMM9V4N,Garmin,0,290.05,0,0,0.017,753759298128,010-02563-16,"Garmin Instinct 2S, Smaller-Sized GPS Outdoor Watch, Multi-GNSS Support, Tracback Routing, Poppy",,4.5,3066,289.95,Wireless Cloud (95% A1HLJSRGXFK737),4.01,23.2,0,"0753759298128, 0753759298142","753759298128, 753759298142",010-02563-16
B0DD64LY9H,Garmin,6268.86,482.22,1,13,0,094148662817,010-02924-00_AG2,"Garmin Dezl OTR720 GPS Truck Navigator 7"" Large Display Touchscreen, Commercial GPS Navigation for Semi-Truck Driver Bundle with 32GB SD Memory Card + LCD Cleaning Kit + More Accessories",,3.6,4,479.99,6ave (97% ALAQLAKJ574UN),7.08,38.4,0,0094148662817,094148662817,010-02924-00_AG2
B09JV4WPQQ,Garmin,4468,279.25,1,16,0,840133994308,E1GRDRIVE76,"Garmin DriveSmart 76 7"" Car GPS Navigator (010-02470-00) | Official USA Partner Model | Bundle with 10"" Hard EVA Case",,4.3,91,259.99,Beach Camera Same Day Shipping (96% A13BNE3P7C8THK),7.99,20.8,0,0840133994308,840133994308,E1GRDRIVE76
B018WPM37C,Garmin,,,,Not in SS,,,,"Garmin Replacement Bands, Forerunner 235, Black/Marsala",,4.4,1753,24.99,Elta Beauty (96% AB4JGMFC9A5PL),3.06,4,1,0753759153618,753759153618,010-11251-90
B0BY3JMY7L,Garmin,1437.12,718.56,0,2,0,841992199453,,Garmin Fusion MS-RA770 Apollo Series Touchscreen Marine Digital Media Receiver with Built-in Wi-FI with SXV300M1 Satellite Radio Tuner with Marine/RV Antenna,,,,739.99,Creative Audio (98% AJYZ22R6PYFT6),16.45,66.23,,0841992199453,841992199453,
B017N32H70,Garmin,1392.66,154.74,1,9,1,753759135393,010-12403-00,Garmin GT22HW-TM Fish Finders,,4.3,19,154.92,Amazon,5.52,12.39,1,"0753759148584, 0753759135393","753759148584, 753759135393",010-12403-00
B0B6487C6N,Garmin,0,599.99,0,0,0.067,753759297992,010-02773-10,"Garmin Fusion® Signature Series 3i Marine Coaxial Speakers, 8.8"" 330-watt CRGBW Coaxial Sports White Marine Speakers (Pair)",,,,599.99,Line Wolf (86% A9P5NVMW8BAO3),17.97,48,0,"0753759297992, 0753759299835","753759299835, 753759297992",010-02773-10
B0BGQQ4B15,Garmin,4199.86,299.99,1,14,0,657768104732,010-02451-00RE,"Garmin GPSMAP 65, Button-Operated Handheld with Expanded Satellite Support and Multi-Band Technology, 2.6"" Color Display, 010-02451-00 (Renewed)",,3.8,21,299.99,Escape To Nature (100% AJ8MVEQQ9DH2X),4.99,24,0,0657768104732,657768104732,010-02451-00RE
B0BY3KK4HK,Garmin,,,,Not in SS,,,,Garmin Fusion MS-RA70NSX Marine Radio Receiver with SXV300M1 SiriusXM Satellite Radio Receiver with Marine/RV Antenna,,,,384.99,Creative Audio (98% AJYZ22R6PYFT6),16.45,37.81,0,0841992199484,841992199484,
B07ZTXJM8T,Garmin,,,,Not in SS,,,,"Garmin Huntview Plus, Preloaded microSD Cards with Hunting Management Units for Garmin Handheld GPS Devices, Arkansas",,,,82.95,Escape To Nature (100% AJ8MVEQQ9DH2X),3.06,6.64,1,0753759249465,753759249465,010-12510-03
B00GOLG9EU,Garmin,,,,Not in SS,,,,Garmin Vector Cleats - 6 Degree Float,,4.5,228,24.99,Sheepshead Cycle (94% A1520CXTZAPFWP),3.9,3.75,1,"0753759095123, 0753759983956","753759983956, 753759095123",GRCALAS6
B00O7T1BPS,Garmin,77.18,38.59,0,2,0.014,753759122553,010-11251-54,"Garmin Forerunner 920XT Accessory Bands, Blue",,4.7,653,31.48,Amazon Global Store UK (0% AP3VA1GJZM3EQ),3.68,5.04,0,0753759122553,753759122553,010-11251-54
B0B2C12QLW,Garmin,920.79,306.93,1,3,0,656942821465,010-02383-00-cr,"Garmin Forerunner 945 LTE, Premium GPS Running/Triathlon Smartwatch with LTE Connectivity, Black (Renewed)",,3.7,5,249.99,Escape To Nature (100% AJ8MVEQQ9DH2X),4.26,26.72,0,0656942821465,656942821465,010-02383-00-cr
B0CS4SS119,Garmin,0,299.99,1,0,0,657768917318,010-02564-12-cr,"Garmin Instinct 2S Solar, Smaller-Sized GPS Outdoor Watch, Solar Charging Capabilities, Multi-GNSS Support, Tracback Routing, Neo Tropic (Renewed)",,4.6,89,299.99,Escape To Nature (100% AJ8MVEQQ9DH2X),4.01,30.99,1,0657768917318,657768917318,010-02564-12-cr
B09RGQ7QFP,Garmin,,,,Not in SS,,,,"Garmin Quick Release Bracelet 20 mm, Suitable for Venu 2Plus, Venu SQ2, Vivoactive 3/5, Vivomove Series, Forerunner 55/245 / 645, Approach S40 / S42 / S12, D2 Air",,4.2,17,49.54,Amazon Global Store UK (0% AP3VA1GJZM3EQ),3.68,9.91,1,0753759288501,753759288501,753759288501
B0CXY5SN96,Garmin,1533.85,306.77,1,5,0,094148643144,010-02863-33_AG2,"Garmin Forerunner 165 Music GPS Running Smartwatch, Fitness Tracker Smart Watch for Men and Women Bundle with Accessories - Berry/Lilac",,5,1,296.49,6ave (97% ALAQLAKJ574UN),4.01,23.72,0,0094148643144,094148643144,010-02863-33_AG2
B0822WL3RB,Garmin,,,,Not in SS,,,,"Garmin BarkLimiter Deluxe, Rechargeable Dog Training Collar with Automatic Levels for All Dog Breeds Bundle with Garmin USB Split Adapter Cable",,3.8,192,112.98,Amazon,,,1,,,
B0F3G961ZD,Garmin,1965.6,327.6,1,6,0,094148713021,010-02985-00_AG2-1,"Garmin Vivoactive 6 Fitness GPS Smartwatch AMOLED Display Slate with Black Silicone Band, 11-Day Battery, 80+ Sports Modes, Activity Tracking Smart Features, Music, Contactless Payments Bundle",,,,327.49,6ave (97% ALAQLAKJ574UN),7.19,26.2,0,0094148713021,094148713021,010-02985-00_AG2-1
B0F4FXXN3D,Garmin,5889.81,309.99,1,19,0,196641177727,E1GRVIVOACTIVE6B,"Garmin 010-02985-00 VIVOACTIVE 6 Health & Fitness GPS Smartwatch, Black with Silicone Band Bundle with 2 YR CPS Enhanced Protection Pack, Deco Essentials Silicone Dust Covers & 2X Screen Protector",,4,1,309.99,Beach Camera Same Day Shipping (96% A13BNE3P7C8THK),4.01,24.8,0,0196641177727,196641177727,E1GRVIVOACTIVE6B
B0CXKB51WP,Garmin,824.82,412.41,1,2,0,094148642994,010-02602-01-AG2,"Garmin inReach Mini 2 Satellite Communicator, Lightweight Compact Rugged Design, Portable Handheld GPS for Hiking, Text Messaging Device Bundle with Accessories (Black)",,4.6,2,408.49,6ave (97% ALAQLAKJ574UN),5.37,32.68,0,0094148642994,094148642994,010-02602-01-AG2
B092CXBKMJ,Garmin,659.97,219.99,1,3,0.905,753759254858,010-02438-01,"Garmin 010-02438-01 Fusion Signature Series 3 Wake Tower Speakers - 6.5"", 330 Watt Coaxial, CRGBW Illumination, White (Pair)",,5,3,219.99,GPS City (98% A2XENS8LQP1A6D),4.08,17.6,1,"0753759281267, 0753759254858","753759254858, 753759281267",010-02438-01
